number;panSizeRange.min;panSizeRange.max;funding;product.id;product.name;product.image.url;product.image.width;product.image.height;product.image.mimeType;product.url;issuer.code;issuer.name;country;isInternational;regexp;isCompany;isToken;is3DS;brand.id;brand.name;brand.image.url;brand.image.width;brand.image.height;brand.image.mimeType;brand.url;allowedCaptures;usages;network.id;network.name;network.image.url;network.image.width;network.image.height;network.image.mimeType;network.url;metadata.image.url;metadata.image.width;metadata.image.height;metadata.image.mimeType;metadata.backgroundColor;metadata.foregroundColor;metadata.issuer;metadata.brand;metadata.product;services
"509151";16;16;"MULTIPLE_PREPAID";"1eb4e634-d30d-467d-aa98-8ce4a4d65fdf";"Mais com Pre-pago Uso Geral";"";"";"";"";null;970;"Verde Administradora de Cartoes de Credito SA";"BRA";false;"^509151$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509152";16;16;"MULTIPLE";"95a8246e-7ac8-48e1-b817-a91e3e6f9499";"ELO Mais";"";"";"";"";null;389;"Banco Mercantil Do Brasil Sa";"BRA";false;"^509152$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5},{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509153";16;16;"CREDIT";"95a8246e-7ac8-48e1-b817-a91e3e6f9499";"ELO Mais";"";"";"";"";null;954;"Banco Digio SA";"BRA";false;"^509153$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"4","name":"E-commerce","code":4},{"id":"3","name":"Mobile","code":3},{"id":"2","name":"TEF","code":2},{"id":"5","name":"Contactless","code":5},{"id":"1","name":"POS","code":1}];[{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509154";16;16;"CREDIT";"95a8246e-7ac8-48e1-b817-a91e3e6f9499";"ELO Mais";"";"";"";"";null;963;"Becker Financeira SA";"BRA";false;"^509154$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"5","name":"Contactless","code":5},{"id":"3","name":"Mobile","code":3},{"id":"2","name":"TEF","code":2},{"id":"1","name":"POS","code":1},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509155";16;16;"CREDIT";"95a8246e-7ac8-48e1-b817-a91e3e6f9499";"ELO Mais";"";"";"";"";null;971;"BV Financeira SA Credito Financiamento e Investimento";"BRA";false;"^509155$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509156";16;16;"MULTIPLE";"95a8246e-7ac8-48e1-b817-a91e3e6f9499";"ELO Mais";"";"";"";"";null;976;"SEAC - Sergipe Administradora de Servicos e Cartoes SA";"BRA";false;"^509156$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4},{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509157";16;16;"MULTIPLE_PREPAID";"1eb4e634-d30d-467d-aa98-8ce4a4d65fdf";"Mais com Pre-pago Uso Geral";"";"";"";"";null;985;"Pernambucanas Financiadora SA Cred Fin e Investimento";"BRA";false;"^509157$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"3","name":"Mobile","code":3},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4},{"id":"2","name":"TEF","code":2},{"id":"1","name":"POS","code":1}];[{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509158";16;16;"MULTIPLE_PREPAID";"1eb4e634-d30d-467d-aa98-8ce4a4d65fdf";"Mais com Pre-pago Uso Geral";"";"";"";"";null;970;"Verde Administradora de Cartoes de Credito SA";"BRA";false;"^509158$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"4","name":"E-commerce","code":4},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Débito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"651665";16;16;"MULTIPLE";"bff6fb97-c9b6-4536-86c4-827ba0c36a1d";"Nanquim";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^651665$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0},{"id":"0","name":"Crediário Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"651667";16;16;"CREDIT";"ee4db184-b345-43e4-b309-fd45eb8fb89f";"Nanquim Diners";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^651667$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"4","name":"E-commerce","code":4},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"651670";16;16;"MULTIPLE";"bff6fb97-c9b6-4536-86c4-827ba0c36a1d";"Nanquim";"";"";"";"";null;972;"NewElo";"BRL";true;"^651670$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"5","name":"Contactless","code":5},{"id":"3","name":"Mobile","code":3},{"id":"2","name":"TEF","code":2},{"id":"1","name":"POS","code":1},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Construcard","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"651671";16;16;"MULTIPLE";"ee4db184-b345-43e4-b309-fd45eb8fb89f";"Nanquim Diners";"";"";"";"";null;104;"Caixa Economica Federal";"BRL";true;"^651671$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"5","name":"Contactless","code":5},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"4","name":"E-commerce","code":4},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"e99b398e-4683-461a-85c3-dfb621574a86","name":"Pontos que Nunca Expiram","description":null,"image":null,"url":null},{"id":"c5cae979-846a-45bc-a287-b2b637b269b8","name":"Elo Diners Club Privileges","description":null,"image":null,"url":null},{"id":"1e2144d9-8375-4817-acf4-e69dea9f1050","name":"Seguro Viagem - US$100K","description":"Ao comprar a passagem aérea, marítima ou terrestre com os cartões Elo, o cliente pode emitir o bilhete de seguro para todos que tiverem a passagem adquirida com o cartão Elo e garantir coberturas que deixarão a viagem mais tranquila.\nCobertura nacional + DMHO USD 100 mil.","image":null,"url":null},{"id":"86cdcb3a-2f01-4672-9c33-a3680e9b6716","name":"Sala VIP","description":null,"image":null,"url":null},{"id":"4c122334-1bfc-4f2b-ba0e-0a216d6bbf72","name":"Programa de Pontos Turbinados","description":null,"image":null,"url":null},{"id":"c9a46a04-0381-4f08-a4be-f45a469c3390","name":"Transfer Aeroporto","description":"Com o Transfer Aeroporto da Elo, você tem muito mais comodidade para ir aos principais aeroportos internacionais do Brasil. Até 2 vouchers  de R$150 por ano civil.","image":null,"url":null},{"id":"c71fec87-db8c-4687-bb3c-950f90fbd3b4","name":"Sala VIP Voucher","description":null,"image":null,"url":null},{"id":"b0b2a22d-7d97-4565-99a9-22d1c5b91a0c","name":"Seguro Proteção de Compras","description":"O Seguro Proteção de Compra  protege o cliente dos cartões de crédito contra roubo, furto qualificado ou danos decorrentes de acidente, reembolsando o valor do bem adquirido ou o encaminhando para o conserto.","image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Ao comprar passagens aéreas internacionais o cliente pode solicitar gratuitamente até dois chips por ano civil, contendo 2GB de internet e 100 minutos em ligações para usar em suas viagens no exterior.","image":null,"url":null},{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a redes Wi-Fi em mais de 120 países, com 60 milhões de pontos estratégicos de conexão em aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null}]
"651674";16;16;"MULTIPLE";"ee4db184-b345-43e4-b309-fd45eb8fb89f";"Nanquim Diners";"";"";"";"";null;104;"Caixa Economica Federal";"BRL";true;"^651674$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"2","name":"TEF","code":2},{"id":"5","name":"Contactless","code":5},{"id":"1","name":"POS","code":1}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Débito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"651675";16;16;"CREDIT";"bff6fb97-c9b6-4536-86c4-827ba0c36a1d";"Nanquim";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^651675$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"4","name":"E-commerce","code":4},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3}];[{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"651676";16;16;"MULTIPLE";"ee4db184-b345-43e4-b309-fd45eb8fb89f";"Nanquim Diners";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^651676$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"1","name":"POS","code":1},{"id":"4","name":"E-commerce","code":4},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"5","name":"Contactless","code":5}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0},{"id":"0","name":"Débito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"c9a46a04-0381-4f08-a4be-f45a469c3390","name":"Transfer Aeroporto","description":"Com o Transfer Aeroporto da Elo, você tem muito mais comodidade para ir aos principais aeroportos internacionais do Brasil. Até 2 vouchers  de R$150 por ano civil.","image":null,"url":null},{"id":"86cdcb3a-2f01-4672-9c33-a3680e9b6716","name":"Sala VIP","description":null,"image":null,"url":null},{"id":"c5cae979-846a-45bc-a287-b2b637b269b8","name":"Elo Diners Club Privileges","description":null,"image":null,"url":null},{"id":"1e2144d9-8375-4817-acf4-e69dea9f1050","name":"Seguro Viagem - US$100K","description":"Ao comprar a passagem aérea, marítima ou terrestre com os cartões Elo, o cliente pode emitir o bilhete de seguro para todos que tiverem a passagem adquirida com o cartão Elo e garantir coberturas que deixarão a viagem mais tranquila.\nCobertura nacional + DMHO USD 100 mil.","image":null,"url":null},{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a redes Wi-Fi em mais de 120 países, com 60 milhões de pontos estratégicos de conexão em aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null},{"id":"79fbb4ad-3afb-42c4-bf0c-472c0cf75864","name":"Auto Emergência II","description":"Os clientes dos cartões Elo têm à disposição a Assistência Auto Emergência II para atender não só à situações emergenciais, como também serviços que trazem a conveniência que precisam para cuidar de seu veículo. Confira na listagem os serviços que compõe a assistência.\nServiço disponível via 0800 – 24/7\n\nO cliente ELO poderá solicitar até 4 (quatro) serviços durante a vigência. O período de vigência corresponde ao ano civil.","image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Ao comprar passagens aéreas internacionais o cliente Elo Nanquim pode solicitar gratuitamente até dois chips por ano civil, contendo 2GB de internet e 100 minutos em ligações para usar em suas viagens no exterior.","image":null,"url":null},{"id":"468af87f-38c9-4c62-bd26-869b3693045b","name":"Residencial Básico","description":"Os clientes dos cartões Elo têm à disposição a Assistência Residencial para atender situações emergenciais da residência. Confira na listagem os serviços que compõe a assistência.\nServiço disponível via 0800 – 24/7\n\nO cliente ELO poderá solicitar até 3 (três) serviços durante a vigência. O período de vigência corresponde ao ano civil.","image":null,"url":null}]
"651677";16;16;"CREDIT";"ee4db184-b345-43e4-b309-fd45eb8fb89f";"Nanquim Diners";"";"";"";"";null;104;"Caixa Economica Federal";"BRL";true;"^651677$";false;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"5","name":"Contactless","code":5},{"id":"1","name":"POS","code":1},{"id":"3","name":"Mobile","code":3},{"id":"2","name":"TEF","code":2},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"e99b398e-4683-461a-85c3-dfb621574a86","name":"Pontos que Nunca Expiram","description":null,"image":null,"url":null},{"id":"c5cae979-846a-45bc-a287-b2b637b269b8","name":"Elo Diners Club Privileges","description":null,"image":null,"url":null},{"id":"1e2144d9-8375-4817-acf4-e69dea9f1050","name":"Seguro Viagem - US$100K","description":"Ao comprar a passagem aérea, marítima ou terrestre com os cartões Elo, o cliente pode emitir o bilhete de seguro para todos que tiverem a passagem adquirida com o cartão Elo e garantir coberturas que deixarão a viagem mais tranquila.\nCobertura nacional + DMHO USD 100 mil.","image":null,"url":null},{"id":"86cdcb3a-2f01-4672-9c33-a3680e9b6716","name":"Sala VIP","description":null,"image":null,"url":null},{"id":"4c122334-1bfc-4f2b-ba0e-0a216d6bbf72","name":"Programa de Pontos Turbinados","description":null,"image":null,"url":null},{"id":"c9a46a04-0381-4f08-a4be-f45a469c3390","name":"Transfer Aeroporto","description":"Com o Transfer Aeroporto da Elo, você tem muito mais comodidade para ir aos principais aeroportos internacionais do Brasil. Até 2 vouchers  de R$150 por ano civil.","image":null,"url":null},{"id":"c71fec87-db8c-4687-bb3c-950f90fbd3b4","name":"Sala VIP Voucher","description":null,"image":null,"url":null},{"id":"b0b2a22d-7d97-4565-99a9-22d1c5b91a0c","name":"Seguro Proteção de Compras","description":"O Seguro Proteção de Compra  protege o cliente dos cartões de crédito contra roubo, furto qualificado ou danos decorrentes de acidente, reembolsando o valor do bem adquirido ou o encaminhando para o conserto.","image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Ao comprar passagens aéreas internacionais o cliente pode solicitar gratuitamente até dois chips por ano civil, contendo 2GB de internet e 100 minutos em ligações para usar em suas viagens no exterior.","image":null,"url":null},{"id":"aa48fd93-a7a3-4657-b120-cffabbb2e36e","name":"Wi-Fi","description":"Com o aplicativo Elo Wi-Fi o cliente Elo tem acesso a redes Wi-Fi em mais de 120 países, com 60 milhões de pontos estratégicos de conexão em aeroportos, shoppings, hotéis, lojas, cafés, restaurantes e outros locais de grande circulação.","image":null,"url":null}]
"651678";16;16;"MULTIPLE";"ee4db184-b345-43e4-b309-fd45eb8fb89f";"Nanquim Diners";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^651678$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"4","name":"E-commerce","code":4},{"id":"5","name":"Contactless","code":5},{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3}];[{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Débito","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0},{"id":"0","name":"Crediário Débito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"509220";16;16;"MULTIPLE";"bff6fb97-c9b6-4536-86c4-827ba0c36a1d";"Nanquim";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";false;"^509220$";false;true;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"5","name":"Contactless","code":5},{"id":"3","name":"Mobile","code":3},{"id":"4","name":"E-commerce","code":4},{"id":"1","name":"POS","code":1},{"id":"2","name":"TEF","code":2}];[{"id":"0","name":"Débito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Crediário Débito","code":0},{"id":"0","name":"Pagamento de Carnê e Fatura","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"bcff4a03-ec4c-4ceb-8e3b-29a62ab3479a";"NACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[]
"650905";16;16;"CREDIT";"a0da8cba-1749-4314-ac1b-c97e0d3f5382";"Empresarial";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650905$";true;false;true;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"f96b51f3-7228-475e-9d51-c6e90668ec71","name":"Auto Emergência I","description":"A qualquer hora, ao perder as chaves da moto ou carro da sua empresa, você conta com chaveiros profissionais. Além disso, você tem reboque (até 100km), reboque auxílio pane seca, socorro mecânico e troca de pneus (apenas para automóveis). É mais tranquilidade para gestão da sua frota.","image":null,"url":null},{"id":"0a74a20b-8c83-4d45-8a8c-18681d96c0cb","name":"Portal Elo Negócios","description":"No Portal Elo Negócios você tem acesso a conteúdos exclusivos para sua empresa. São dicas, vantagens e serviços que vão fazer seu negócio ter ainda mais sucesso.","image":null,"url":null},{"id":"e600ec75-0e75-4a03-8283-1c0d2ca010bc","name":"Assistência Empresarial","description":"Com a Assistência Empresarial Elo sua empresa conta com serviço de chaveiro, eletricista e encanador 24 horas, vidraceiro para reparos emergenciais, além de cobertura provisória de telhados. São profissionais ao dispor do seu negócio nos momentos em que ele mais precisa.","image":null,"url":null}]
"650909";16;16;"CREDIT";"df73c92b-a58e-4384-b086-a665ede85314";"Corporativo";"";"";"";"";null;1;"Banco do Brasil SA";"BRL";true;"^650909$";true;false;false;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"1a202546-f0bf-4dfe-b214-8e67f52a30b1","name":"Seguro Viagem - US$40K","description":null,"image":null,"url":null},{"id":"3445bc19-6dee-4c44-893b-31233959a9d4","name":"Sala VIP","description":null,"image":null,"url":null},{"id":"3e719ab3-5607-4694-881c-c9816848a09c","name":"Global Vision","description":"Com essa ferramenta você tem os gastos da sua empresa centralizados em uma única plataforma, extrai relatórios e  acompanha os principais segmentos utilizados.","image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Com o Chip de Viagem Internacional da Elo, você conta com dados para internet e minutos para ligações locais, sem custos. É muito mais praticidade e conexão para suas viagens.\nPara o cartão Corporativo Elo tem direito a 2 chips com 2GB de dados por ano\nPara o cartão Corporativo Elo Diners Club tem direito a 4 chips com 2GB de dados por ano\nPara o cartão Corporativo Elo Nanquim Diners Club tem direito a 4 chips com 2GB de dados por ano\nPara o cartão Elo Aéreo tem direito a 1 Kit com 5 chips por ano\nPara o cartão Elo Hotel tem direito a 1 Kit com 5 chips por ano","image":null,"url":null}]
"650912";16;16;"CREDIT";"7f15fb69-e9ba-4c60-a669-ef6cb1f2bdfc";"Corporativo Nanquim Diners";"";"";"";"";null;237;"Banco Bradesco SA";"BRL";true;"^650912$";true;false;true;"c73cbc00-c00f-4aed-9967-9f566d8ab459";"ELO";"";"";"";"";null;[{"id":"2","name":"TEF","code":2},{"id":"3","name":"Mobile","code":3},{"id":"1","name":"POS","code":1},{"id":"5","name":"Contactless","code":5},{"id":"4","name":"E-commerce","code":4}];[{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0},{"id":"0","name":"Crédito","code":0},{"id":"0","name":"Parcelado Loja","code":0},{"id":"0","name":"Crediário Crédito","code":0}];"40c81aea-0c1f-4f93-aa53-8c3c15b07120";"INTERNACIONAL";"";"";"";"";null;"";"";"";"";null;null;null;null;null;[{"id":"dfcd9a0e-02f3-4512-b68c-43c329973192","name":"Seguro Viagem - Elo Corporativo Nanquim Diners Club","description":null,"image":null,"url":null},{"id":"440f323e-bd34-484c-a2ea-440558c72cef","name":"Sala VIP","description":null,"image":null,"url":null},{"id":"c9a46a04-0381-4f08-a4be-f45a469c3390","name":"Transfer Aeroporto","description":"Com o Transfer Aeroporto da Elo, você tem muito mais comodidade para ir aos principais aeroportos internacionais do Brasil. Até 2 vouchers  de R$150 por ano civil.","image":null,"url":null},{"id":"3e719ab3-5607-4694-881c-c9816848a09c","name":"Global Vision","description":"Com essa ferramenta você tem os gastos da sua empresa, centralizados em uma única plataforma, extrai relatórios e  acompanha os principais segmentos utilizados.","image":null,"url":null},{"id":"cd7d3c60-bceb-4094-92ac-06ff3ebd8f86","name":"Chip Viagem","description":"Com o Chip de Viagem Internacional da Elo, você conta com dados para internet e minutos para ligações locais, sem custos. É muito mais praticidade e conexão para suas viagens.\nPara o cartão Corporativo Elo tem direito a 2 chips com 2GB de dados por ano.\nPara o cartão Corporativo Elo Diners Club tem direito a 4 chips com 2GB de dados por ano.\nPara o cartão Corporativo Elo Nanquim Diners Club tem direito a 4 chips com 2GB de dados por ano.\nPara o cartão Elo Aéreo tem direito a 1 Kit com 5 chips por ano.\nPara o cartão Elo Hotel tem direito a 1 Kit com 5 chips por ano.","image":null,"url":null}]
